X,Y,Z,
121.5282392,25.03832005,中正區仁愛路2段與金山南路1段口,
121.5141214,25.04343534,中正區襄陽路與懷寧街口口,
121.5283391,25.03810897,中正區仁愛路2段與金山南路1段口,
121.5172766,25.03913624,中正區中山南路與凱達格蘭大道口,
121.5238124,25.04634506,中正區林森北路與北平東路口,
121.520585,25.04712942,中正區中山北路1段與北平東路口,
121.516063,25.04121291,中正區公園路與常德街口,
121.5140367,25.04112886,中正區懷寧街3號,
121.5231426,25.0408455,中正區徐州路第37號停車格,
121.5132821,25.04516991,中正區重慶南路1段與漢口街1段口,
121.5326007,25.04540662,中正區市民大道3段8號,
121.5269138,25.04393633,中正區忠孝東路1段與杭州南路1段口,
121.5153353,25.04666379,中正區忠孝西路1段66號,
121.51349,25.03879348,中正區貴陽街1段第37號停車格,
121.5152141,25.04666094,中正區忠孝西路1段與館前路口,
121.5162496,25.04863308,中正區鄭州路與承德路1段口,
121.5113891,25.04222486,中正區衡陽路與博愛路口,
121.5153311,25.0385859,中正區公園路與貴陽街1段口,
121.516147,25.0475536,中正區台北車站西側門,
121.532186,25.03816868,中正區仁愛路2段93號,
121.5244111,25.04625949,中正區北平東路12號對面,
121.5193658,25.04439506,中正區中山南路與青島東路口,
121.5309659,25.04588806,中正區市民大道3段與金山北路口,
121.515011,25.04462824,中正區館前路36號,
121.5179403,25.04601569,中正區忠孝西路1段8號,
121.5176812,25.04600434,中正區忠孝西路1段與公園路口,
121.5186201,25.04171375,中正區中山南路7號,
121.5115544,25.04220769,中正區衡陽路與博愛路口,
121.5196709,25.04535848,中正區忠孝東路1段2號,
121.525092,25.03820901,中正區仁愛路1段50號,
121.5206693,25.04794967,中正區中山北路1段與市民大道1段口,
121.525688,25.04016782,中正區杭州南路1段與徐州路口,
121.5187888,25.0482766,中正區市民大道1段P135柱,
121.5204886,25.03330588,中正區愛國東路與寧波東街口,
121.5296718,25.03823315,中正區仁愛路2段與臨沂街口,
121.526503,25.0351936,中正區金山南路1段110巷16號,
121.5174917,25.03896662,中正區中山南路與凱達格蘭大道口,
121.516773,25.03537166,中正區中山南路21-1號,
121.516417,25.04861742,中正區市民大道1段與承德路1段口,
121.5160919,25.04129793,中正區常德街舊臺大醫院前,
121.511503,25.04411042,中正區博愛路與武昌街1段口,
121.5131128,25.04181268,中正區重慶南路1段114號,
121.5324964,25.03364749,中正區信義路2段281號,
121.5152305,25.03496435,中正區愛國西路與公園路口,
121.5178845,25.03935202,中正區中山南路與仁愛路1段口,
121.5212087,25.04788414,中正區市民大道2段(193號燈桿),
121.5223846,25.04781271,中正區市民大道2段與天津街口,
121.5223672,25.04783339,中正區市民大道2段與天津街口,
121.5226759,25.04247052,中正區林森南路與濟南路1段口,
121.5237918,25.04774422,中正區市民大道2段與林森北路口迴轉道,
121.5161152,25.04738736,中正區台北車站西側門(西三門),
121.5294901,25.04270989,中正區齊東街(95號燈桿),
121.5256479,25.03593484,中正區杭州南路1段143巷與信義路2段17巷口,
121.5149932,25.04674001,中正區忠孝西路1段與館前路口口,
121.5205334,25.04143526,中正區徐州路108號停車格,
121.5181796,25.04100141,中正區中山南路與常德街口,
121.5149489,25.04606976,中正區館前路與開封街1段口,
121.5229658,25.03872573,中正區仁愛路1段29號,
121.5175544,25.03922113,中正區中山南路與凱達格蘭大道口,
121.5328558,25.04230243,中正區忠孝東路2段與新生南路1段口,
121.5135401,25.04715072,中正區忠孝西路1段與重慶北路1段口,
121.5307164,25.04548976,中正區金山北路與金山北路口迴轉道,
121.5193407,25.04564754,中正區中山南路與忠孝東路1段口,
121.517965,25.03861789,中正區中山南路與信義路1段口,
121.5269349,25.04392533,中正區忠孝東路1段與杭州南路1段口,
121.5176452,25.03839988,中正區中山南路南側附近中正紀念堂旁,
121.5321739,25.04558128,中正區市民大道3段8號前,
121.5220315,25.0439418,中正區青島東路5號旁,
121.5187212,25.04182233,中正區中山南路與徐州路口口,
121.5106467,25.04229095,中正區衡陽路87號旁,
121.5196664,25.04596118,中正區中山北路1段與忠孝西路1段口口,
121.5115209,25.04790788,中正區忠孝西路1段北門旁,
121.5245115,25.04203783,中正區紹興南街與濟南路1段口口,
121.5201389,25.04805608,中正區市民大道1段地下停車場入口前,
121.5120662,25.04516092,中正區漢口街1段82號,
121.5159816,25.04851615,中正區承德路1段火車站西側地上停車場出口,
121.5324596,25.04543366,中正區市民大道3段8號,
121.51375,25.04922315,中正區鄭州路P119柱,
121.5161639,25.04866144,中正區鄭州路地下街Y12出口,
121.5233987,25.0422428,中正區濟南路1段71號,
121.5113874,25.04516112,中正區博愛路與漢口街1段口,
121.5099827,25.04739728,中正區中華路1段1號,
121.5133012,25.04745531,中正區重慶北路1段與忠孝西路1段口,
121.5235395,25.03596021,中正區信義路1段21號,
121.5327328,25.03834932,中正區新生南路1段122號,
121.5097065,25.04214726,(衡陽路118號前),
121.5172893,25.03809103,中正區中山南路20號,
121.5305049,25.04559417,中正區金山北路迴轉道旁,
121.5269477,25.04409561,中正區杭州北路18號,
121.5267039,25.04136078,中正區濟南路2段4號,
121.5179058,25.03906574,中正區中山南路圓環,
121.5081037,25.03777585,中正區中華路1段91巷15號,
121.5150227,25.04691315,中正區忠孝西路1段與館前路口,
121.5091505,25.04286883,中正區秀山街4號,
121.5132622,25.04514576,中正區重慶南路1段與開封街1段口,
121.5097825,25.04650479,中正區中華路1段與中華路1段21巷口,
121.5308718,25.03644496,中正區臨沂街71巷19弄20號,
121.512644,25.03549056,中正區重慶南路1段與愛國西路口,
121.5150048,25.0434071,中正區館前路與襄陽路口,
121.516763,25.04351941,中正區襄陽路1號,
121.5172484,25.03927786,中正區中山南路與凱達格蘭大道口,
121.5193711,25.04424321,中正區中山南路1號,
121.5124904,25.04232133,中正區衡陽路37號,
121.51533,25.03863233,中正區公園路與貴陽街1段口,
121.5131091,25.03878887,中正區貴陽街1段與重慶南路1段口,
121.5167794,25.03532991,中正區中山南路捷運6號出口前,
121.513362,25.04930199,中正區鄭州路與重慶北路1段口,
121.5290421,25.04083689,中正區濟南路2段與金山南路1段口,
121.5107222,25.04513727,中正區漢口街1段與延平南路口,
121.5195146,25.04511383,中正區中山南路與忠孝西路1段口,
121.5315814,25.04037044,中正區忠孝東路2段134巷55號,
121.5149907,25.03854602,中正區貴陽街1段18號停車格,
121.5167703,25.03528777,中正區愛國東路與中山南路口,
121.5294255,25.03812613,中正區仁愛路2段與臨沂街口,
121.5156173,25.04670525,中正區忠孝西路1段52號,
121.5146733,25.04336551,中正區襄陽路2號口,
121.5207418,25.04804363,中正區中山北路1段與市民大道1段口,
121.5216175,25.04519117,中正區忠孝東路1段與鎮江街口,
121.5174561,25.03887557,中正區中山南路與凱達格蘭大道口,
121.5306249,25.04601319,中正區市民大道2段與金山北路口,
121.5285491,25.03836283,中正區仁愛路2段39號,
121.5216465,25.04507943,中正區忠孝東路1段與鎮江街口,
121.5326819,25.03806174,中正區仁愛路2段110號,
121.5182802,25.04415693,中正區濟南路1段1號,
121.5247633,25.0431981,中正區青島東路33號,
121.517438,25.03927124,中正區中山南路圓環西北角,
121.5076646,25.03922495,中正區中華路1段69號旁,
121.5196257,25.0416527,中正區徐州路5號,
121.528283,25.03785019,中正區金山南路1段65號,
121.5253487,25.04514223,中正區紹興北街31巷旁,
121.5164939,25.03496202,中正區中山南路與愛國西路口口,
121.5169434,25.04463473,中正區公園路與信陽街口口,
121.5178467,25.03919219,中正區中山南路與信義路1段口口,
121.521948,25.04258636,中正區濟南路1段6號前,
121.5072103,25.03771199,中正區中華路1段95巷,
121.5132936,25.04285694,中正區重慶南路1段94號,
121.5224866,25.04773053,中正區市民大道2段與天津街口,
121.530907,25.04281553,中正區忠孝東路2段與臨沂街口,
121.5218862,25.03971615,中正區林森南路61巷與林森南路口,
121.5163129,25.04834467,中正區承德路1段西1門,
121.5190133,25.04176878,中正區徐州路1號,
121.5134822,25.04825614,中正區北平西路與重慶北路1段口,
121.5272953,25.04382256,中正區忠孝東路2段5號,
121.5152522,25.03857065,中正區公園路與貴陽街1段口,
121.5231968,25.04360704,中正區林森南路與青島東路口,
121.5239,25.04773233,中正區市民大道2段迴轉道,
121.520049,25.04310371,中正區濟南路1段2-2號,
121.530516,25.04598977,中正區市民大道2段與金山北路口,
121.5125879,25.04229151,中正區衡陽路54號,
121.5154405,25.04677318,中正區忠孝西路1段與館前路口,
121.5173772,25.04566359,中正區公園路13號,
121.5175297,25.03920195,中正區中山南路1段與凱達格蘭大道口,
121.5155227,25.04666763,中正區忠孝西路1段與館前路口,
121.509461,25.0416956,中正區延平南路與寶慶路口口,
121.5176976,25.03855515,中正區中山南路與信義路1段口口,
121.5093199,25.0390376,中正區貴陽街1段58號前,
121.5114611,25.04388344,中正區博愛路104號前,
121.5212108,25.03713923,中正區林森南路與信義路1段口口,
121.511524,25.04227967,中正區博愛路與衡陽路口口,
121.5130233,25.03983818,中正區重慶南路1段與凱達格蘭大道口口,
121.5185583,25.04261113,中正區中山南路北往南(教育部對面),
121.5308654,25.04599701,中正區市民大道2段與金山北路1段口,
121.5115113,25.04221802,中正區博愛路與衡陽路口口,
121.519035,25.04171101,中正區徐州路1號前,
121.5164709,25.04662816,中正區忠孝西路1段東往西捷運M5出口前,
121.5179781,25.04838687,中正區市民大道1段台北車站北二門,
121.5134089,25.04346854,中正區重慶南路1段與襄陽路口,
121.5161012,25.04338121,中正區襄陽路與南陽街口,
121.5115405,25.04802181,中正區忠孝西路1段與延平北路1段口,
121.5106003,25.0401135,中正區長沙街1段61號停車格,
121.5189785,25.04167639,中正區徐州路1號,
121.5325872,25.04420244,中正區八德路1段與新生南路1段口,
121.5189011,25.0392418,中正區仁愛路1段50號停車格,
121.5141082,25.046871,中正區忠孝西路1段與懷寧街口,
121.5279829,25.0349175,中正區臨沂街60巷,
121.5324405,25.0454128,中正區市民大道3段8號,
121.5122178,25.04968827,中正區鄭州路與延平北路1段口,
121.531451,25.03761054,中正區連雲街6巷12號,
121.5183964,25.04068879,中正區中山南路7號,
121.5208546,25.03727907,中正區信義路1段與林森南路口,
121.5226493,25.04492032,中正區忠孝東路1段12號,
121.5178816,25.03871388,中正區中山南路與信義路1段口,
121.5082593,25.04202633,中正區中華路1段(往北.近寶慶路),
121.5139367,25.04702198,中正區忠孝西路1段84巷,
121.5198644,25.04630059,中正區中山北路1段8巷,
121.5230352,25.04353443,中正區林森南路與青島東路口,
121.532048,25.03834474,中正區仁愛路2段95-1號,
121.5101028,25.04797838,中正區中華路1段3號,
121.525197,25.03835287,中正區仁愛路2段與杭州南路1段口,
121.5328371,25.04529257,中正區市民大道3段與新生北路1段口,
121.5179679,25.03925676,中正區中山南路與仁愛路1段口,
121.5111311,25.04767149,中正區中華路1段與忠孝西路1段口北門,
121.5090775,25.04419242,中正區中華路1段與武昌街1段口,
121.5208457,25.04791456,中正區中山北路1段與市民大道2段口,
121.5185745,25.04832169,中正區市民大道1段168號國光客運前,
121.5283221,25.04102628,中正區濟南路2段與泰安街口,
121.5234248,25.04488266,中正區忠孝東路1段與林森南路口,
121.5126748,25.03719188,中正區重慶南路1段與重慶南路1段126巷口,
121.5132789,25.04279642,中正區重慶南路1段與沅陵街口,
121.5179947,25.04688195,中正區公園路近北平西路,
121.5233942,25.04503547,中正區忠孝東路1段與林森北路口,
121.5304272,25.03673868,中正區連雲街26巷22弄4號,
121.5291059,25.0380406,中正區仁愛路2段60號,
121.5110962,25.03896551,中正區博愛路與貴陽街1段口,
121.5294408,25.0381213,中正區仁愛路2段68號,
121.525975,25.04159385,中正區濟南路1段321號,
121.5301303,25.03377329,中正區信義路2段207號,
121.5289319,25.03974587,中正區金山南路1段37-1號,
121.5160978,25.04730073,中正區台北車站西側門(近西三門),
121.5142539,25.0451361,中正區漢口街1段22號,
121.5154261,25.04663907,中正區忠孝西路1段66號,
121.5132093,25.04193926,中正區重慶南路1段114號,
121.5282297,25.03817071,中正區仁愛路2段與金山南路1段口,
121.5179145,25.03876987,中正區中山南路與信義路1段口,
121.5164308,25.04857135,中正區市民大道1段與承德路1段口,
121.5259026,25.0442365,中正區忠孝東路1段55號,
121.5194796,25.04458345,中正區中山南路與青島東路口,
121.5167572,25.03527522,中正區中山南路與愛國東路口,
121.5100537,25.04794354,中正區忠孝西路1段與中華路1段口,
121.5192557,25.04171071,中正區徐州路5號,
121.5139366,25.04034654,中正區懷寧街109號,
121.5115362,25.04362831,中正區博愛路77號,
121.5136374,25.03541505,中正區愛國西路1號,
121.5194544,25.04447872,中正區中山南路與青島西路口,
121.5275725,25.03546891,中正區金山南路1段129巷與金山南路1段口,
121.5132459,25.04343889,中正區重慶南路1段與襄陽路口口,
121.5132376,25.04518667,中正區重慶南路1段與漢口街1段口,
121.5193966,25.04461844,中正區中山南路與青島東路口,
121.5218092,25.03959401,中正區林森南路69號對面,
121.5197548,25.04553711,中正區忠孝東路1段2號,
121.5306667,25.04539485,中正區市民大道3段2號,
121.515357,25.03854353,中正區公園路與貴陽街1段口,
121.5091847,25.04064714,中正區長沙街1段27號,
121.5163164,25.04839151,中正區鄭州路3號附近側附近,
121.5241212,25.0354273,中正區杭州南路2段與信義路1段口,
121.5115802,25.04229328,中正區衡陽路62號,
121.5133826,25.04923497,中正區台北車站西側門台北車站桃園捷運A1出口前,
121.5287595,25.04645599,中正區市民大道2段65號對面,
121.5114313,25.04786382,中正區延平北路1段與忠孝西路1段口,
121.510185,25.03886117,中正區貴陽街1段56號,
121.5311543,25.03831397,中正區仁愛路2段67號,
121.5147704,25.03525387,中正區愛國西路與公園路口市立大學圓環旁,
121.5174449,25.04609365,中正區忠孝西路1段與公園路口,
121.530863,25.04590893,中正區市民大道3段2號,
121.5251682,25.03818764,中正區杭州南路1段與仁愛路2段口,
121.5257977,25.04417152,中正區忠孝東路1段148號,
121.5234145,25.04493151,中正區忠孝東路1段9號,
121.5115053,25.04408382,中正區博愛路與武昌街1段口,
121.529354,25.03462597,中正區臨沂街75巷10-1號,
121.50906,25.04412535,中正區中華路1段與武昌街1段口,
121.5186778,25.04187053,中正區中山南路與徐州路口,
121.5215428,25.03860542,中正區仁愛路1段與林森南路口,
121.5101676,25.0389831,中正區桃源街與貴陽街1段口,
121.5184385,25.03931363,中正區中山南路與仁愛路1段口,
121.5245215,25.04046296,中正區徐州路21號,
121.516392,25.04850176,中正區鄭州路1段與承德路1段口,
121.5075268,25.03921573,中正區中華路1段與貴陽街1段口,
121.517534,25.03921308,中正區中山南路與凱達格蘭大道口,
121.5181343,25.04615253,中正區忠孝西路1段43號旁停車場出入口,
121.517614,25.04634252,中正區公園路與忠孝西路1段口,
121.5176403,25.04536672,中正區中山南路2巷5號,
121.5094518,25.04517926,中正區中華路1段與漢口街1段口,
121.5082961,25.04144979,中正區中華路1段西門捷運站2號出口,
121.5244902,25.03576412,中正區杭州南路1段153-5號,
121.5109903,25.0359394,中正區博愛路與愛國西路口,
121.5124131,25.0387959,中正區貴陽街1段第112號燈桿,
121.5181089,25.03993988,中正區中山南路台大醫院入口,
121.5285301,25.03834811,中正區仁愛路2段與金山南路1段口,
121.5176835,25.03883281,中正區中山南路與信義路1段口,
121.5165951,25.03486365,中正區中山南路與愛國西路口,
121.5228226,25.04370621,中正區林森南路4-3號,
121.5204948,25.0472504,中正區中山北路1段與北平東路口,
121.5221341,25.04676781,中正區北平東路與天津街口,
121.5291137,25.04346993,中正區忠孝東路2段與八德路1段口,
121.508741,25.04304848,中正區中華路1段53號,
121.5265301,25.04153383,中正區濟南路2段3號,
121.5286578,25.03839743,中正區仁愛路2段與金山南路1段口,
121.5267285,25.03955531,中正區杭州南路1段71巷9號,
121.526962,25.04407211,中正區忠孝東路1段85號,
121.5141995,25.04341436,中正區襄陽路2號,
121.5237906,25.04646883,中正區北平東路與林森北路口,
121.5154368,25.04552058,中正區許昌街42號,
121.5132292,25.04197725,中正區重慶南路1段61號,
121.5174136,25.04096025,中正區常德街1號,
121.5109838,25.03597593,中正區博愛路133號,
121.5146938,25.04684809,中正區忠孝西路1段70號,
121.5299028,25.04357092,中正區金山北路1段與八德路1段口,
121.5174691,25.03875429,中正區中山南路與凱達格蘭大道口,
121.5288463,25.04329995,中正區忠孝東路2段66號,
121.5264597,25.04278852,中正區杭州南路1段與青島東路口,
121.5325474,25.03828264,中正區仁愛路2段與新生南路1段口,
121.5328056,25.04453755,中正區金山南路1段與八德路1段口,
121.5231326,25.04234631,中正區林森南路與濟南路1段口,
121.5233427,25.044898,中正區忠孝東路1段與林森南路口,
121.5156701,25.04656088,中正區忠孝西路1段與館前路口,
121.5101902,25.03898598,中正區貴陽街2段與桃源街口,
121.5142488,25.04692652,中正區忠孝西路1段與懷寧街口,
121.5264281,25.0421434,中正區杭州南路1段23-4號,
121.5152505,25.04749516,中正區北平西路與館前路口,
121.5203015,25.03531323,中正區林森南路地下道,
121.5323441,25.03828535,中正區新生南路1段與仁愛路2段口,
121.5279777,25.03963183,中正區銅山街與泰安街口,
121.5090844,25.04216054,中正區中華路1段與衡陽路口,
121.5198553,25.0462929,中正區中山北路1段8巷,
121.532856,25.04519435,中正區市民大道3段與新生北路1段口,
121.5266127,25.04327087,中正區杭州南路1段15號與青島東路口,
121.5175467,25.03883806,中正區中山南路與凱達格蘭大道口,
121.511214,25.0389362,中正區博愛路與貴陽街1段口,
121.5186351,25.04466972,中正區中山南路與青島西路口,
121.5206716,25.04419459,中正區青島東路1號,
121.5303885,25.04159721,中正區臨沂街25巷,
121.5186423,25.04194994,中正區中山南路與徐州路口,
121.5071189,25.03741951,中正區中華路1段與愛國西路口,
121.5203139,25.04732414,中正區中山北路1段與北平東路口,
121.5283556,25.03831761,中正區仁愛路2段與金山南路1段口,
121.5071624,25.03754592,中正區中華路1段與愛國西路口,
121.5236615,25.04215676,中正區濟南路1段80號停車格,
121.5171131,25.04481409,中正區公園路與青島西路口,
121.5132641,25.0459768,中正區重慶南路1段與開封街1段口,
121.5174962,25.03870984,中正區中山南路與凱達格蘭大道口,
121.5294809,25.03898081,中正區臨沂街與臨沂街45巷口,
121.5198397,25.04633656,中正區中山北路1段6號,
121.5133322,25.04926062,中正區鄭州路與重慶北路1段口,
121.5101198,25.04770133,中正區中華路1段與忠孝西路1段口,
121.5093304,25.04514769,中正區中華路1段與漢口街1段口,
121.5113819,25.04586437,中正區博愛路與開封街1段口,
121.5084443,25.04039953,中正區長沙街1段20號第52號停車格,
121.5282152,25.03578739,中正區臨沂街69巷,
121.5149602,25.04620178,中正區館前路與開封街1段口,
121.5178446,25.04602316,中正區忠孝西路1段8號,
121.5175714,25.03911177,中正區中山南路與凱達格蘭大道口,
121.513222,25.04677269,中正區重慶南路1段10號,
121.510111,25.04779454,中正區中華路1段2號,
121.5313452,25.0425691,中正區忠孝東路2段116號,
121.5151629,25.04831453,中正區市民大道1段100號,
121.5305444,25.0419915,中正區臨沂街8巷,
121.5315961,25.04080694,中正區忠孝東路2段134巷與新生南路1段54巷口,
121.5310093,25.04387418,中正區八德路1段48號,
121.5198247,25.04555535,中正區忠孝東路1段2號,
121.5162771,25.04866203,中正區鄭州路地下街Y10出口,
121.5283833,25.0398931,中正區泰安街3巷2號,
121.5132471,25.045143,中正區重慶南路1段與漢口街1段口,
121.5222357,25.0409659,中正區林森南路與徐州路口,
121.5174533,25.04603197,中正區忠孝西路1段與公園路口,
121.5150195,25.04550578,中正區館前路與許昌街口,
121.5322981,25.04016296,中正區濟南路2段69號,
121.5190949,25.04362605,中正區中山南路1號,
121.5081479,25.04147834,中正區中華路1段西門捷運站2號出口對面,
121.528065,25.04370539,中正區忠孝東路2段35號,
121.532469,25.03804984,中正區仁愛路2段102號,
121.5150078,25.04598709,中正區館前路與開封街1段口,
121.5204495,25.04801233,中正區中山北路1段與市民大道1段口,
121.5304119,25.04549207,中正區市民大道3段2號,
121.5202107,25.04693235,中正區中山北路1段與北平東路口,
121.5308571,25.0459073,中正區市民大道3段2號,
121.5174943,25.04608055,中正區忠孝西路1段台北車站M8出口,
121.5101616,25.0441434,中正區延平南路與武昌街1段口,
121.5118509,25.04598138,中正區開封街1段58號,
121.5137342,25.03870153,中正區懷寧街與貴陽街1段口,
121.5161935,25.04644128,中正區忠孝西路1段38號前,
121.5113741,25.04814836,中正區忠孝西路1段與延平北路口,
121.523748,25.04618346,中正區林森北路7號對面,
121.515352,25.03968347,中正區凱達格蘭大道228公園旁,
121.5100764,25.04803161,中正區中華路1段與忠孝西路1段口,
121.5173625,25.03876902,中正區中山南路與凱達格蘭大道口,
121.5095746,25.04615669,中正區中華路1段與開封街1段口,
121.5172754,25.04847846,中正區市民大道1段北二門,
121.5127904,25.03873551,中正區重慶南路1段124號,
121.5221375,25.04388176,中正區青島東路5號,
121.517416,25.03869576,中正區中山南路與凱達格蘭大道口,
121.5193627,25.03408749,中正區林森南路地下道,
121.5184822,25.0482879,中正區市民大道1段168號,
121.520266,25.046977,中正區中山北路1段與北平東路口,
121.5172571,25.03903815,中正區中山南路與凱達格蘭大道口,
121.5243255,25.04335127,中正區青島東路23號,
121.5236187,25.04464287,中正區忠孝東路1段72號,
121.5172607,25.03925254,中正區中山南路與凱達格蘭大道口,
121.5167042,25.04856025,中正區市民大道1段台北車站北三門,
121.5313209,25.04179098,中正區臨沂街19巷16號,
121.51839,25.04078219,中正區中山南路與常德街口,
121.5328528,25.04198435,中正區忠孝東路2段與新生南路1段口,
121.5100968,25.04796939,中正區中華路1段與忠孝西路1段口,
121.5286095,25.0387109,中正區金山南路1段與金山南路1段63巷口,
121.5307971,25.04592961,中正區市民大道2段與金山北路1段口,
121.526901,25.04394351,中正區忠孝東路1段與杭州南路1段口,
121.5175122,25.03920594,中正區中山南路與凱達格蘭大道口,
121.5226093,25.04232766,中正區林森南路與濟南路1段口,
121.5271746,25.04511835,中正區杭州北路1號旁,
121.5175343,25.04538042,中正區中山南路2巷口,
121.5142253,25.0469404,中正區忠孝西路1段與懷寧街口附近,
121.528742,25.0366059,中正區臨沂街63巷與金山南路1段79巷口口,
121.5305701,25.0456762,中正區新生高架道第125號燈桿,
121.523806,25.0463495,中正區林森北路與北平東路口,
121.5287446,25.03899202,中正區金山南路1段53巷與金山南路1段口,
121.5289726,25.03834082,中正區仁愛路2段39-2號,
121.5261552,25.04571514,中正區北平東路30號,
121.514867,25.04514954,中正區館前路與漢口街1段口,
121.507994,25.03072741,中正區和平西路2段104巷,
121.5174076,25.02387188,中正區廈門街102號,
121.5321707,25.0150933,中正區汀州路3段與思源街口,
121.5058984,25.03434044,中正區中華路2段73號與中華路2段75巷口,
121.533262,25.01562411,中正區羅斯福路4段與羅斯福路4段24巷口,
121.5200909,25.0318076,中正區金華街18號,
121.5190426,25.03370981,中正區林森南路地下道,
121.5245648,25.02291599,中正區金門街與晉江街口,
121.5183256,25.027446,中正區牯嶺街與廈門街口,
121.5087408,25.0287358,中正區汀州路1段164號,
121.5262375,25.02220141,中正區羅斯福路3段74號,
121.5162289,25.02995022,中正區寧波西街78號,
121.5321707,25.0150933,中正區汀州路3段與思源街口,
121.5260881,25.0199405,中正區汀州路3段2號,
121.5143327,25.02620246,中正區汀州路2段5號,
121.5146868,25.03477441,中正區愛國西路與南昌路1段口,
121.5066307,25.02721093,中正區中華路2段337號,
121.5306128,25.01631173,中正區汀州路3段127號前,
121.5222485,25.02697839,中正區和平西路1段與羅斯福路口側附近2段口,
121.525047,25.0225439,中正區晉江街112巷與晉江街口,
121.5081995,25.03381867,中正區中華路2段75巷與廣州街8巷口,
121.5119268,25.02665334,中正區汀州路1段312巷與汀州路1段口,
121.5276363,25.02104442,中正區羅斯福路3段與師大路口,
121.5345002,25.01348977,中正區汀州路3段與羅斯福路4段90巷口口,
121.5167146,25.02305567,中正區重慶南路3段與重慶南路3段174巷口口,
121.5253743,25.02083707,中正區汀州路3段與師大路口,
121.5161952,25.02602023,中正區重慶南路3段88號與重慶南路3段口88號迴轉道,
121.5225488,25.03229528,中正區愛國東路與杭州南路2段口口,
121.5315071,25.01431201,中正區思源街14號對面,
121.536229,25.01252925,中正區羅斯福路4段160號,
121.5144944,25.03162857,中正區重慶南路2段45號,
121.525349,25.02212905,中正區羅斯福路3段58巷與晉江街口,
121.5222174,25.02721791,中正區羅斯福路2段與和平西路1段口,
121.5182623,25.03305836,中正區羅斯福路1段與林森南路地下道口,
121.5370029,25.01138266,中正區羅斯福路4段與基隆路4段口,
121.506314,25.03518986,中正區中華路2段與中華路2段39巷口,
121.5253278,25.02086637,中正區汀州路3段與師大路口,
121.5314292,25.01753762,中正區羅斯福路3段272號,
121.5189864,25.03162223,中正區羅斯福路1段與寧波西街口,
121.5306024,25.01377422,中正區思源街16號前,
121.5269934,25.01048857,中正區永福橋,
121.518872,25.0289541,中正區南昌路2段與福州街口,
121.5269556,25.01883209,中正區汀州路3段車行地下道,
121.5125975,25.0350177,中正區重慶南路3段與愛國西路口,
121.5113811,25.0280058,中正區三元街與寧波西街口,
121.5313568,25.01572418,中正區汀州路3段與汀州路3段60巷口,
121.5143302,25.03193943,中正區重慶南路2段與南海路口,
121.5213433,25.02680017,中正區和平西路1段12號,
121.5326117,25.00902268,中正區福和橋機車道(福和011標牌處),
121.5290056,25.01992414,中正區羅斯福路3段與辛亥路1段口,
121.5109012,25.02701097,中正區汀州路1段與寧波西街口,
121.5113811,25.0280058,中正區三元街與寧波西街口,
121.51539,25.02965365,中正區重慶南路3段與寧波西街口,
121.5214356,25.03271254,中正區愛國東路與愛國東路116巷口,
121.507074,25.0267374,中正區中華路2段與南海路口,
121.5247179,25.02383102,中正區羅斯福路3段與南昌路2段口,
121.5045857,25.02940108,中正區中華路2段301巷與中華路2段口,
121.5163701,25.02103588,中正區中正橋往永和,
121.5180899,25.03285843,中正區羅斯福路1段與南海路口,
121.5170204,25.03466761,中正區羅斯福路1段與愛國東路口,
121.5181007,25.032876,中正區羅斯福路1段與南海路口,
121.5113811,25.0280058,中正區三元街與寧波西街口,
121.517291,25.027431,中正區牯嶺街60巷9號停車格,
121.5152047,25.02977028,中正區重慶南路3段與寧波西街口,
121.5190242,25.02600425,中正區牯嶺街95巷與牯嶺街口,
121.507074,25.0267374,中正區中華路2段與南海路口,
121.5190078,25.02592677,中正區牯嶺街97號,
121.5303677,25.01635893,中正區汀州路3段40號汀州三總前,
121.5069907,25.03699243,中正區中華路2段與愛國西路口,
121.5152072,25.03480204,中正區愛國西路與南昌路1段口,
121.5171628,25.02794337,中正區福州街與牯嶺街60巷口,
121.5330815,25.01434217,中正區汀州路3段104巷與汀州路3段口,
121.5183754,25.02869479,中正區福州街16號,
121.5107553,25.03558827,中正區愛國西路與博愛路口,
121.5165148,25.0218303,中正區中正橋與水源快速道路口匝道出口往新北市,
121.5227864,25.02327441,中正區汀州路2段180號河堤國小前,
121.5144339,25.03190484,中正區重慶南路2段與南海路口,
121.5170672,25.02554234,中正區重慶南路3段83巷與汀州路2段口,
121.507555,25.02742623,中正區南海路107號,
121.5303139,25.01355231,中正區思源街16號,
121.5070831,25.03698806,中正區中華路2段與愛國西路口,
121.5327961,25.01614493,中正區羅斯福路4段與新生南路3段口,
121.5164616,25.0257377,中正區重慶南路3段與汀州路2段口,
121.5064798,25.03554195,中正區中華路2段33號,
121.5082582,25.03487289,中正區廣州街8巷5號,
121.5284011,25.01186364,中正區永福橋往新北市,
121.515778,25.03229756,中正區南海路38號,
121.5262134,25.0215828,中正區羅斯福路3段84巷與晉江街口,
121.5197499,25.02266475,中正區金門街24巷與汀州路2段182巷口,
121.524404,25.02190421,中正區汀州路2段295號,
121.5176183,25.0215066,中正區水源路與廈門街口,
121.527258,25.01432234,中正區永春街與永春街163巷口,
121.5068905,25.03703712,中正區中華路2段與愛國西路口,
121.5324999,25.01635745,中正區羅斯福路3段與新生南路3段口,
